" Monday - September 8 at  6am  Temperature: 47 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 83% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  7am  Temperature: 46 ,deg;F","Dewpoint: 42 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 86% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  8am  Temperature: 48 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: N 2mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 86% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  9am  Temperature: 54 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 1%","Precipitation Potential (%): 0%","Relative Humidity (%): 71% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  10am  Temperature: 60 ,deg;F","Dewpoint: 46 ,deg;F","Heat Index: N/A","Surface Wind: NE 2mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 59% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  11am  Temperature: 65 ,deg;F","Dewpoint: 46 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 50% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  12pm  Temperature: 69 ,deg;F","Dewpoint: 46 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 5%","Precipitation Potential (%): 0%","Relative Humidity (%): 44% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  1pm  Temperature: 71 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 39% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  2pm  Temperature: 72 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: SE 2mph Sky Cover (%): 7%","Precipitation Potential (%): 0%","Relative Humidity (%): 37% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  3pm  Temperature: 73 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 2mph Sky Cover (%): 6%","Precipitation Potential (%): 0%","Relative Humidity (%): 35% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  4pm  Temperature: 74 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 34% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  5pm  Temperature: 73 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 35% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  6pm  Temperature: 71 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 37% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  7pm  Temperature: 69 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 5mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 41% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  8pm  Temperature: 66 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 5mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 45% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  9pm  Temperature: 64 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 5mph Sky Cover (%): 4%","Precipitation Potential (%): 0%","Relative Humidity (%): 49% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  10pm  Temperature: 61 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 55% Rain: <10%","Thunder: <10%"
" Monday - September 8 at  11pm  Temperature: 59 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 3%","Precipitation Potential (%): 0%","Relative Humidity (%): 60% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  12am  Temperature: 57 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 64% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  1am  Temperature: 55 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 68% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  2am  Temperature: 54 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 1%","Precipitation Potential (%): 0%","Relative Humidity (%): 71% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  3am  Temperature: 53 ,deg;F","Dewpoint: 45 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 1%","Precipitation Potential (%): 0%","Relative Humidity (%): 74% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  4am  Temperature: 52 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 76% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  5am  Temperature: 51 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 77% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  6am  Temperature: 50 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 79% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  7am  Temperature: 49 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 80% Rain: <10%","Thunder: <10%"
" Tuesday - September 9 at  8am  Temperature: 51 ,deg;F","Dewpoint: 44 ,deg;F","Heat Index: N/A","Surface Wind: E 3mph Sky Cover (%): 2%","Precipitation Potential (%): 0%","Relative Humidity (%): 77% Rain: <10%","Thunder: <10%"
