" Thursday - September 4 at  1am  Temperature: 67 ,deg;F","Dewpoint: 59 ,deg;F","Heat Index: N/A","Surface Wind: S 8mph Sky Cover (%): 42%","Precipitation Potential (%): 8%","Relative Humidity (%): 75% Rain: <10%","Thunder: <10%"
" Thursday - September 4 at  2am  Temperature: 66 ,deg;F","Dewpoint: 59 ,deg;F","Heat Index: N/A","Surface Wind: S 8mph Sky Cover (%): 45%","Precipitation Potential (%): 62%","Relative Humidity (%): 78% Rain: Likely (60%-70%)","Thunder: <10%"
" Thursday - September 4 at  3am  Temperature: 65 ,deg;F","Dewpoint: 59 ,deg;F","Heat Index: N/A","Surface Wind: S 8mph Sky Cover (%): 56%","Precipitation Potential (%): 62%","Relative Humidity (%): 80% Rain: Likely (60%-70%)","Thunder: <10%"
" Thursday - September 4 at  4am  Temperature: 65 ,deg;F","Dewpoint: 59 ,deg;F","Heat Index: N/A","Surface Wind: SW 9mph Sky Cover (%): 67%","Precipitation Potential (%): 62%","Relative Humidity (%): 82% Rain: Likely (60%-70%)","Thunder: <10%"
" Thursday - September 4 at  5am  Temperature: 64 ,deg;F","Dewpoint: 59 ,deg;F","Heat Index: N/A","Surface Wind: SW 9mph Sky Cover (%): 78%","Precipitation Potential (%): 62%","Relative Humidity (%): 84% Rain: Likely (60%-70%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  6am  Temperature: 63 ,deg;F","Dewpoint: 60 ,deg;F","Heat Index: N/A","Surface Wind: SW 9mph Sky Cover (%): 83%","Precipitation Potential (%): 62%","Relative Humidity (%): 88% Rain: Likely (60%-70%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  7am  Temperature: 62 ,deg;F","Dewpoint: 60 ,deg;F","Heat Index: N/A","Surface Wind: SW 9mph Sky Cover (%): 87%","Precipitation Potential (%): 62%","Relative Humidity (%): 93% Rain: Likely (60%-70%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  8am  Temperature: 62 ,deg;F","Dewpoint: 61 ,deg;F","Heat Index: N/A","Surface Wind: SW 9mph Sky Cover (%): 92%","Precipitation Potential (%): 76%","Relative Humidity (%): 97% Rain: Occasional (80%-100%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  9am  Temperature: 62 ,deg;F","Dewpoint: 61 ,deg;F","Heat Index: N/A","Surface Wind: SW 9mph Sky Cover (%): 93%","Precipitation Potential (%): 76%","Relative Humidity (%): 96% Rain: Occasional (80%-100%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  10am  Temperature: 63 ,deg;F","Dewpoint: 61 ,deg;F","Heat Index: N/A","Surface Wind: W 9mph Sky Cover (%): 93%","Precipitation Potential (%): 76%","Relative Humidity (%): 93% Rain: Occasional (80%-100%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  11am  Temperature: 64 ,deg;F","Dewpoint: 61 ,deg;F","Heat Index: N/A","Surface Wind: W 9mph Sky Cover (%): 94%","Precipitation Potential (%): 76%","Relative Humidity (%): 90% Rain: Occasional (80%-100%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  12pm  Temperature: 64 ,deg;F","Dewpoint: 60 ,deg;F","Heat Index: N/A","Surface Wind: W 9mph Sky Cover (%): 88%","Precipitation Potential (%): 76%","Relative Humidity (%): 87% Rain: Occasional (80%-100%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  1pm  Temperature: 64 ,deg;F","Dewpoint: 59 ,deg;F","Heat Index: N/A","Surface Wind: NW 9mph Sky Cover (%): 83%","Precipitation Potential (%): 76%","Relative Humidity (%): 84% Rain: Occasional (80%-100%)","Thunder: Slight Chance (10%-20%)"
" Thursday - September 4 at  2pm  Temperature: 64 ,deg;F","Dewpoint: 58 ,deg;F","Heat Index: N/A","Surface Wind: NW 9mph Sky Cover (%): 77%","Precipitation Potential (%): 23%","Relative Humidity (%): 81% Rain: Slight Chance (10%-20%)","Thunder: <10%"
" Thursday - September 4 at  3pm  Temperature: 65 ,deg;F","Dewpoint: 57 ,deg;F","Heat Index: N/A","Surface Wind: NW 8mph Sky Cover (%): 68%","Precipitation Potential (%): 23%","Relative Humidity (%): 76% Rain: Slight Chance (10%-20%)","Thunder: <10%"
" Thursday - September 4 at  4pm  Temperature: 66 ,deg;F","Dewpoint: 57 ,deg;F","Heat Index: N/A","Surface Wind: W 8mph Sky Cover (%): 59%","Precipitation Potential (%): 23%","Relative Humidity (%): 71% Rain: Slight Chance (10%-20%)","Thunder: <10%"
